,close,end_date,flag,time,code,open,high,low,volume,money,spot,date,ttm_days,base_sprd
2,4312.0,2019-01-18,0,2019-01-11,IC1901.CCFX,4292.4,4320.0,4252.8,29081.0,24966370840.0,4314.88,2019-01-11,7,-2.880000000000109
0,4286.4,2019-02-15,1,2019-01-11,IC1902.CCFX,4261.8,4294.0,4227.0,2062.0,1757183360.0,4314.88,2019-01-11,35,-28.480000000000473
1,4265.6,2019-03-15,2,2019-01-11,IC1903.CCFX,4314.2,4314.2,4202.2,6001.0,5093481800.0,4314.88,2019-01-11,63,-49.279999999999745
3,4200.8,2019-06-21,3,2019-01-11,IC1906.CCFX,4177.4,4211.0,4144.8,1232.0,1029737880.0,4314.88,2019-01-11,161,-114.07999999999993
2,4290.2,2019-01-18,0,2019-01-14,IC1901.CCFX,4312.0,4332.0,4274.6,23373.0,20080745080.0,4286.55,2019-01-14,4,3.649999999999636
0,4269.0,2019-02-15,1,2019-01-14,IC1902.CCFX,4286.0,4314.0,4252.6,3501.0,2990075680.0,4286.55,2019-01-14,32,-17.550000000000182
1,4246.2,2019-03-15,2,2019-01-14,IC1903.CCFX,4265.6,4285.6,4231.0,5424.0,4611953640.0,4286.55,2019-01-14,60,-40.350000000000364
3,4187.4,2019-06-21,3,2019-01-14,IC1906.CCFX,4210.0,4221.6,4166.0,812.0,679398880.0,4286.55,2019-01-14,158,-99.15000000000055
2,4351.4,2019-01-18,0,2019-01-15,IC1901.CCFX,4291.4,4363.6,4266.4,31618.0,27269586520.0,4347.36,2019-01-15,3,4.039999999999964
0,4333.2,2019-02-15,1,2019-01-15,IC1902.CCFX,4266.0,4341.4,4244.0,5551.0,4765033880.0,4347.36,2019-01-15,31,-14.159999999999854
1,4322.0,2019-03-15,2,2019-01-15,IC1903.CCFX,4253.6,4323.0,4220.0,8063.0,6887822880.0,4347.36,2019-01-15,59,-25.359999999999673
3,4258.2,2019-06-21,3,2019-01-15,IC1906.CCFX,4180.0,4266.0,4160.6,1263.0,1064234480.0,4347.36,2019-01-15,157,-89.15999999999985
2,4341.0,2019-01-18,0,2019-01-16,IC1901.CCFX,4346.8,4373.0,4328.0,23920.0,20797820920.0,4336.88,2019-01-16,2,4.119999999999891
0,4325.2,2019-02-15,1,2019-01-16,IC1902.CCFX,4329.2,4354.2,4310.6,7190.0,6226308760.0,4336.88,2019-01-16,30,-11.680000000000291
1,4307.6,2019-03-15,2,2019-01-16,IC1903.CCFX,4316.2,4338.8,4293.2,6920.0,5970278080.0,4336.88,2019-01-16,58,-29.279999999999745
3,4247.2,2019-06-21,3,2019-01-16,IC1906.CCFX,4258.2,4276.0,4231.4,1215.0,1033725600.0,4336.88,2019-01-16,156,-89.68000000000029
2,4307.4,2019-01-18,0,2019-01-17,IC1901.CCFX,4338.2,4356.0,4297.6,21840.0,18882008800.0,4303.73,2019-01-17,1,3.6700000000000728
0,4293.4,2019-02-15,1,2019-01-17,IC1902.CCFX,4323.4,4338.0,4281.6,17352.0,14950917760.0,4303.73,2019-01-17,29,-10.329999999999927
1,4274.4,2019-03-15,2,2019-01-17,IC1903.CCFX,4309.8,4322.4,4265.0,8611.0,7388030560.0,4303.73,2019-01-17,57,-29.329999999999927
3,4211.4,2019-06-21,3,2019-01-17,IC1906.CCFX,4236.0,4254.8,4202.0,1246.0,1053145200.0,4303.73,2019-01-17,155,-92.32999999999993
2,4330.0,2019-01-18,0,2019-01-18,IC1901.CCFX,4337.0,4349.8,4295.0,9415.0,8136006480.0,4347.81,2019-01-18,0,-17.8100000000004
0,4341.0,2019-02-15,1,2019-01-18,IC1902.CCFX,4303.6,4352.0,4279.8,28956.0,25009413200.0,4347.81,2019-01-18,28,-6.8100000000004
1,4327.6,2019-03-15,2,2019-01-18,IC1903.CCFX,4287.0,4339.8,4266.6,11214.0,9656247200.0,4347.81,2019-01-18,56,-20.210000000000036
3,4272.6,2019-06-21,3,2019-01-18,IC1906.CCFX,4223.0,4278.6,4208.0,1943.0,1649599320.0,4347.81,2019-01-18,154,-75.21000000000004
0,4360.0,2019-02-15,0,2019-01-21,IC1902.CCFX,4349.6,4404.4,4340.0,25465.0,22246482400.0,4373.63,2019-01-21,25,-13.63000000000011
1,4349.0,2019-03-15,1,2019-01-21,IC1903.CCFX,4345.2,4393.0,4325.2,8220.0,7162960440.0,4373.63,2019-01-21,53,-24.63000000000011
3,4297.6,2019-06-21,2,2019-01-21,IC1906.CCFX,4276.8,4336.2,4270.4,2034.0,1749917520.0,4373.63,2019-01-21,151,-76.02999999999975
2,4250.0,2019-09-20,3,2019-01-21,IC1909.CCFX,4230.0,4287.2,4230.0,253.0,215235160.0,4373.63,2019-01-21,242,-123.63000000000011
0,4294.2,2019-02-15,0,2019-01-22,IC1902.CCFX,4356.0,4358.8,4275.6,22851.0,19724305560.0,4308.25,2019-01-22,24,-14.050000000000182
1,4278.2,2019-03-15,1,2019-01-22,IC1903.CCFX,4349.0,4349.0,4252.0,7610.0,6549284600.0,4308.25,2019-01-22,52,-30.050000000000182
3,4220.2,2019-06-21,2,2019-01-22,IC1906.CCFX,4295.8,4296.0,4208.0,1670.0,1418626080.0,4308.25,2019-01-22,150,-88.05000000000018
2,4177.2,2019-09-20,3,2019-01-22,IC1909.CCFX,4244.4,4244.4,4164.8,227.0,190770240.0,4308.25,2019-01-22,241,-131.05000000000018
0,4302.6,2019-02-15,0,2019-01-23,IC1902.CCFX,4290.6,4318.2,4276.2,21956.0,18870280280.0,4315.68,2019-01-23,23,-13.079999999999927
1,4285.0,2019-03-15,1,2019-01-23,IC1903.CCFX,4265.0,4303.8,4260.0,5972.0,5115276120.0,4315.68,2019-01-23,51,-30.68000000000029
3,4224.0,2019-06-21,2,2019-01-23,IC1906.CCFX,4220.0,4245.6,4205.6,1130.0,954834080.0,4315.68,2019-01-23,149,-91.68000000000029
2,4179.6,2019-09-20,3,2019-01-23,IC1909.CCFX,4185.4,4200.8,4160.0,152.0,126996320.0,4315.68,2019-01-23,240,-136.07999999999993
0,4330.8,2019-02-15,0,2019-01-24,IC1902.CCFX,4308.0,4368.4,4274.0,27224.0,23542695640.0,4338.17,2019-01-24,22,-7.369999999999891
1,4321.0,2019-03-15,1,2019-01-24,IC1903.CCFX,4285.4,4357.6,4258.0,9334.0,8061432160.0,4338.17,2019-01-24,50,-17.170000000000073
3,4263.2,2019-06-21,2,2019-01-24,IC1906.CCFX,4224.0,4294.2,4196.6,1630.0,1385043280.0,4338.17,2019-01-24,148,-74.97000000000025
2,4218.8,2019-09-20,3,2019-01-24,IC1909.CCFX,4179.2,4248.8,4153.2,220.0,185469960.0,4338.17,2019-01-24,239,-119.36999999999989
0,4310.0,2019-02-15,0,2019-01-25,IC1902.CCFX,4336.6,4362.0,4305.2,25670.0,22254842480.0,4318.44,2019-01-25,21,-8.4399999999996
1,4297.4,2019-03-15,1,2019-01-25,IC1903.CCFX,4330.0,4352.6,4296.0,8627.0,7464497400.0,4318.44,2019-01-25,49,-21.039999999999964
3,4243.6,2019-06-21,2,2019-01-25,IC1906.CCFX,4270.0,4296.0,4239.4,1233.0,1052641840.0,4318.44,2019-01-25,147,-74.83999999999924
2,4201.0,2019-09-20,3,2019-01-25,IC1909.CCFX,4222.2,4248.4,4198.0,231.0,195029280.0,4318.44,2019-01-25,238,-117.4399999999996
0,4291.6,2019-02-15,0,2019-01-28,IC1902.CCFX,4339.0,4378.8,4286.0,24321.0,21062371800.0,4307.22,2019-01-28,18,-15.61999999999989
1,4278.6,2019-03-15,1,2019-01-28,IC1903.CCFX,4322.0,4368.4,4272.8,8599.0,7435862160.0,4307.22,2019-01-28,46,-28.61999999999989
3,4229.4,2019-06-21,2,2019-01-28,IC1906.CCFX,4280.0,4315.0,4227.0,1490.0,1272942520.0,4307.22,2019-01-28,144,-77.82000000000062
2,4184.0,2019-09-20,3,2019-01-28,IC1909.CCFX,4238.0,4265.0,4181.4,213.0,179801360.0,4307.22,2019-01-28,235,-123.22000000000025
0,4242.4,2019-02-15,0,2019-01-29,IC1902.CCFX,4291.0,4291.6,4177.0,29386.0,24897371520.0,4254.29,2019-01-29,17,-11.890000000000327
1,4227.4,2019-03-15,1,2019-01-29,IC1903.CCFX,4269.6,4278.6,4162.8,10878.0,9182815760.0,4254.29,2019-01-29,45,-26.890000000000327
3,4178.0,2019-06-21,2,2019-01-29,IC1906.CCFX,4230.2,4230.6,4115.6,2590.0,2161158000.0,4254.29,2019-01-29,143,-76.28999999999996
2,4135.8,2019-09-20,3,2019-01-29,IC1909.CCFX,4170.6,4174.6,4075.2,596.0,491894840.0,4254.29,2019-01-29,234,-118.48999999999978
0,4201.8,2019-02-15,0,2019-01-30,IC1902.CCFX,4215.0,4268.2,4200.6,23662.0,20047391720.0,4211.62,2019-01-30,16,-9.819999999999709
1,4185.0,2019-03-15,1,2019-01-30,IC1903.CCFX,4217.8,4255.0,4185.0,7892.0,6663866960.0,4211.62,2019-01-30,44,-26.61999999999989
3,4130.6,2019-06-21,2,2019-01-30,IC1906.CCFX,4163.0,4202.8,4130.2,1840.0,1534627640.0,4211.62,2019-01-30,142,-81.01999999999953
2,4087.8,2019-09-20,3,2019-01-30,IC1909.CCFX,4122.0,4164.4,4087.8,385.0,317801440.0,4211.62,2019-01-30,233,-123.81999999999971
0,4183.6,2019-02-15,0,2019-01-31,IC1902.CCFX,4210.0,4246.6,4137.2,26675.0,22400608000.0,4176.47,2019-01-31,15,7.130000000000109
1,4168.0,2019-03-15,1,2019-01-31,IC1903.CCFX,4190.2,4231.0,4120.0,11687.0,9776339160.0,4176.47,2019-01-31,43,-8.470000000000255
3,4110.0,2019-06-21,2,2019-01-31,IC1906.CCFX,4134.4,4172.8,4071.6,2382.0,1964500960.0,4176.47,2019-01-31,141,-66.47000000000025
2,4070.4,2019-09-20,3,2019-01-31,IC1909.CCFX,4096.6,4125.0,4029.6,408.0,332951560.0,4176.47,2019-01-31,232,-106.07000000000016
0,4313.2,2019-02-15,0,2019-02-01,IC1902.CCFX,4200.0,4315.8,4200.0,28819.0,24517213280.0,4294.27,2019-02-01,14,18.92999999999938
1,4305.0,2019-03-15,1,2019-02-01,IC1903.CCFX,4183.0,4307.0,4183.0,13900.0,11807969520.0,4294.27,2019-02-01,42,10.729999999999563
3,4248.2,2019-06-21,2,2019-02-01,IC1906.CCFX,4124.8,4248.2,4124.8,2237.0,1871527280.0,4294.27,2019-02-01,140,-46.07000000000062
2,4193.4,2019-09-20,3,2019-02-01,IC1909.CCFX,4090.2,4196.0,4085.2,521.0,431680360.0,4294.27,2019-02-01,231,-100.8700000000008
0,4406.8,2019-02-15,0,2019-02-11,IC1902.CCFX,4318.0,4413.4,4314.8,22228.0,19399986320.0,4402.87,2019-02-11,4,3.930000000000291
1,4400.0,2019-03-15,1,2019-02-11,IC1903.CCFX,4308.8,4404.4,4308.2,11800.0,10274163400.0,4402.87,2019-02-11,32,-2.869999999999891
3,4350.0,2019-06-21,2,2019-02-11,IC1906.CCFX,4253.6,4356.0,4246.8,2319.0,1994141640.0,4402.87,2019-02-11,130,-52.86999999999989
2,4311.0,2019-09-20,3,2019-02-11,IC1909.CCFX,4201.2,4314.6,4201.2,849.0,722264000.0,4402.87,2019-02-11,221,-91.86999999999989
0,4433.4,2019-02-15,0,2019-02-12,IC1902.CCFX,4398.8,4462.8,4398.6,22654.0,20077118080.0,4439.48,2019-02-12,3,-6.079999999999927
1,4428.8,2019-03-15,1,2019-02-12,IC1903.CCFX,4410.0,4458.6,4394.6,14434.0,12783215840.0,4439.48,2019-02-12,31,-10.679999999999382
3,4377.6,2019-06-21,2,2019-02-12,IC1906.CCFX,4362.0,4406.4,4342.0,2093.0,1831988160.0,4439.48,2019-02-12,129,-61.8799999999992
2,4337.0,2019-09-20,3,2019-02-12,IC1909.CCFX,4294.8,4359.0,4294.8,647.0,560737240.0,4439.48,2019-02-12,220,-102.47999999999956
0,4512.0,2019-02-15,0,2019-02-13,IC1902.CCFX,4439.8,4537.2,4426.0,24426.0,21874904680.0,4512.41,2019-02-13,2,-0.4099999999998545
1,4509.8,2019-03-15,1,2019-02-13,IC1903.CCFX,4438.8,4534.8,4423.6,19584.0,17543082800.0,4512.41,2019-02-13,30,-2.6099999999996726
3,4459.6,2019-06-21,2,2019-02-13,IC1906.CCFX,4386.8,4478.0,4371.2,2922.0,2587835520.0,4512.41,2019-02-13,128,-52.80999999999949
2,4407.4,2019-09-20,3,2019-02-13,IC1909.CCFX,4345.8,4428.4,4325.0,727.0,636868320.0,4512.41,2019-02-13,219,-105.01000000000022
0,4533.8,2019-02-15,0,2019-02-14,IC1902.CCFX,4501.4,4561.4,4496.0,15894.0,14368797680.0,4532.17,2019-02-14,1,1.6300000000001091
1,4537.0,2019-03-15,1,2019-02-14,IC1903.CCFX,4505.8,4562.8,4495.0,22383.0,20247856520.0,4532.17,2019-02-14,29,4.829999999999927
3,4487.2,2019-06-21,2,2019-02-14,IC1906.CCFX,4459.6,4510.8,4445.0,2318.0,2072580680.0,4532.17,2019-02-14,127,-44.970000000000255
2,4441.8,2019-09-20,3,2019-02-14,IC1909.CCFX,4408.8,4467.4,4396.6,578.0,511441720.0,4532.17,2019-02-14,218,-90.36999999999989
0,4522.6,2019-02-15,0,2019-02-15,IC1902.CCFX,4530.8,4549.2,4518.6,6843.0,6202373520.0,4502.73,2019-02-15,0,19.8700000000008
1,4502.6,2019-03-15,1,2019-02-15,IC1903.CCFX,4526.8,4556.0,4491.4,30372.0,27498744880.0,4502.73,2019-02-15,28,-0.12999999999919964
3,4450.0,2019-06-21,2,2019-02-15,IC1906.CCFX,4483.8,4500.8,4442.0,3525.0,3156186840.0,4502.73,2019-02-15,126,-52.72999999999956
2,4404.6,2019-09-20,3,2019-02-15,IC1909.CCFX,4438.6,4455.0,4401.0,507.0,449057680.0,4502.73,2019-02-15,217,-98.1299999999992
0,4677.0,2019-03-15,0,2019-02-18,IC1903.CCFX,4540.2,4687.4,4539.6,34027.0,31405412200.0,4661.0,2019-02-18,25,16.0
3,4669.6,2019-04-19,1,2019-02-18,IC1904.CCFX,4530.2,4675.0,4530.2,638.0,587580240.0,4661.0,2019-02-18,60,8.600000000000364
2,4640.8,2019-06-21,2,2019-02-18,IC1906.CCFX,4470.0,4647.6,4470.0,4850.0,4435705680.0,4661.0,2019-02-18,123,-20.199999999999818
1,4608.2,2019-09-20,3,2019-02-18,IC1909.CCFX,4444.6,4616.2,4444.6,1020.0,924876760.0,4661.0,2019-02-18,214,-52.80000000000018
0,4659.0,2019-03-15,0,2019-02-19,IC1903.CCFX,4692.8,4718.4,4614.4,42944.0,40112151240.0,4667.28,2019-02-19,24,-8.279999999999745
3,4649.4,2019-04-19,1,2019-02-19,IC1904.CCFX,4694.2,4713.0,4607.0,1053.0,980565400.0,4667.28,2019-02-19,59,-17.88000000000011
2,4629.4,2019-06-21,2,2019-02-19,IC1906.CCFX,4655.0,4687.4,4580.4,6115.0,5675102920.0,4667.28,2019-02-19,122,-37.88000000000011
1,4598.0,2019-09-20,3,2019-02-19,IC1909.CCFX,4633.0,4659.2,4550.6,1026.0,946454160.0,4667.28,2019-02-19,213,-69.27999999999975
0,4652.0,2019-03-15,0,2019-02-20,IC1903.CCFX,4679.0,4682.8,4618.0,35271.0,32838504840.0,4667.62,2019-02-20,23,-15.61999999999989
3,4647.0,2019-04-19,1,2019-02-20,IC1904.CCFX,4663.2,4674.4,4610.8,1182.0,1098987680.0,4667.62,2019-02-20,58,-20.61999999999989
2,4617.0,2019-06-21,2,2019-02-20,IC1906.CCFX,4643.6,4649.8,4586.8,5075.0,4692431920.0,4667.62,2019-02-20,121,-50.61999999999989
1,4587.0,2019-09-20,3,2019-02-20,IC1909.CCFX,4614.4,4622.6,4557.2,1123.0,1031526040.0,4667.62,2019-02-20,212,-80.61999999999989
0,4662.0,2019-03-15,0,2019-02-21,IC1903.CCFX,4650.0,4762.4,4636.2,45667.0,42832660160.0,4659.14,2019-02-21,22,2.8599999999996726
3,4653.0,2019-04-19,1,2019-02-21,IC1904.CCFX,4648.0,4750.0,4631.0,2010.0,1881196760.0,4659.14,2019-02-21,57,-6.140000000000327
2,4617.8,2019-06-21,2,2019-02-21,IC1906.CCFX,4610.0,4718.0,4597.0,6586.0,6124974920.0,4659.14,2019-02-21,120,-41.340000000000146
1,4586.8,2019-09-20,3,2019-02-21,IC1909.CCFX,4581.0,4679.8,4560.2,1111.0,1026780000.0,4659.14,2019-02-21,211,-72.34000000000015
0,4804.8,2019-03-15,0,2019-02-22,IC1903.CCFX,4651.0,4807.0,4650.2,43822.0,41286151800.0,4777.3,2019-02-22,21,27.5
3,4797.2,2019-04-19,1,2019-02-22,IC1904.CCFX,4652.4,4800.4,4644.0,2027.0,1907352480.0,4777.3,2019-02-22,56,19.899999999999636
2,4763.6,2019-06-21,2,2019-02-22,IC1906.CCFX,4612.0,4768.0,4603.0,6405.0,5985418680.0,4777.3,2019-02-22,119,-13.699999999999818
1,4738.0,2019-09-20,3,2019-02-22,IC1909.CCFX,4586.6,4738.0,4579.6,1240.0,1150525120.0,4777.3,2019-02-22,210,-39.30000000000018
0,5123.0,2019-03-15,0,2019-02-25,IC1903.CCFX,4872.4,5140.0,4840.0,57459.0,56975727720.0,5044.35,2019-02-25,18,78.64999999999964
3,5131.0,2019-04-19,1,2019-02-25,IC1904.CCFX,4881.0,5132.4,4833.8,2858.0,2832623440.0,5044.35,2019-02-25,53,86.64999999999964
2,5122.2,2019-06-21,2,2019-02-25,IC1906.CCFX,4825.4,5127.6,4805.0,10532.0,10385116040.0,5044.35,2019-02-25,116,77.84999999999945
1,5111.6,2019-09-20,3,2019-02-25,IC1909.CCFX,4799.8,5133.2,4770.2,2012.0,1975517840.0,5044.35,2019-02-25,207,67.25
0,5063.2,2019-03-15,0,2019-02-26,IC1903.CCFX,5100.0,5174.8,5027.8,56554.0,57590205440.0,5038.54,2019-02-26,17,24.659999999999854
3,5062.2,2019-04-19,1,2019-02-26,IC1904.CCFX,5109.0,5175.2,5029.0,3665.0,3733129880.0,5038.54,2019-02-26,52,23.659999999999854
2,5062.4,2019-06-21,2,2019-02-26,IC1906.CCFX,5122.2,5167.0,5024.4,9890.0,10060834720.0,5038.54,2019-02-26,115,23.859999999999673
1,5052.6,2019-09-20,3,2019-02-26,IC1909.CCFX,5099.8,5156.0,5013.0,2202.0,2235675680.0,5038.54,2019-02-26,206,14.0600000000004
0,5017.4,2019-03-15,0,2019-02-27,IC1903.CCFX,5084.2,5107.2,4970.0,49763.0,50374260080.0,5017.88,2019-02-27,16,-0.48000000000047294
3,5018.0,2019-04-19,1,2019-02-27,IC1904.CCFX,5060.2,5109.0,4965.0,3787.0,3835246280.0,5017.88,2019-02-27,51,0.11999999999989086
2,4996.6,2019-06-21,2,2019-02-27,IC1906.CCFX,5073.0,5105.8,4954.0,9461.0,9566453680.0,5017.88,2019-02-27,114,-21.279999999999745
1,4981.0,2019-09-20,3,2019-02-27,IC1909.CCFX,5054.4,5091.0,4932.0,2236.0,2252879320.0,5017.88,2019-02-27,205,-36.88000000000011
0,5034.6,2019-03-15,0,2019-02-28,IC1903.CCFX,5022.0,5085.0,5002.2,43118.0,43483693800.0,5025.29,2019-02-28,15,9.3100000000004
3,5033.4,2019-04-19,1,2019-02-28,IC1904.CCFX,5020.2,5082.0,5001.0,3074.0,3098093360.0,5025.29,2019-02-28,50,8.109999999999673
2,5016.0,2019-06-21,2,2019-02-28,IC1906.CCFX,5017.4,5068.8,4984.0,7439.0,7484331880.0,5025.29,2019-02-28,113,-9.289999999999964
1,4998.6,2019-09-20,3,2019-02-28,IC1909.CCFX,4980.0,5056.0,4963.0,1680.0,1684293040.0,5025.29,2019-02-28,204,-26.6899999999996
0,5081.2,2019-03-15,0,2019-03-01,IC1903.CCFX,5070.6,5086.8,4980.0,50122.0,50423020880.0,5067.23,2019-03-01,14,13.970000000000255
3,5073.0,2019-04-19,1,2019-03-01,IC1904.CCFX,5055.2,5080.0,4970.8,3648.0,3665128720.0,5067.23,2019-03-01,49,5.770000000000437
2,5053.0,2019-06-21,2,2019-03-01,IC1906.CCFX,5048.0,5063.8,4955.0,8494.0,8509779440.0,5067.23,2019-03-01,112,-14.229999999999563
1,5032.0,2019-09-20,3,2019-03-01,IC1909.CCFX,5034.4,5046.8,4928.0,1790.0,1784358440.0,5067.23,2019-03-01,203,-35.22999999999956
0,5144.4,2019-03-15,0,2019-03-04,IC1903.CCFX,5123.0,5259.8,5098.2,56909.0,58936868240.0,5158.25,2019-03-04,11,-13.850000000000364
3,5137.4,2019-04-19,1,2019-03-04,IC1904.CCFX,5130.0,5254.4,5093.0,4958.0,5124158440.0,5158.25,2019-03-04,46,-20.850000000000364
2,5112.4,2019-06-21,2,2019-03-04,IC1906.CCFX,5087.2,5236.8,5070.0,8566.0,8821375160.0,5158.25,2019-03-04,109,-45.850000000000364
1,5087.0,2019-09-20,3,2019-03-04,IC1909.CCFX,5063.6,5212.8,5041.8,1833.0,1879000320.0,5158.25,2019-03-04,200,-71.25
0,5298.8,2019-03-15,0,2019-03-05,IC1903.CCFX,5146.4,5314.0,5141.2,52240.0,54507513320.0,5295.29,2019-03-05,10,3.5100000000002183
3,5285.4,2019-04-19,1,2019-03-05,IC1904.CCFX,5137.6,5294.2,5137.6,4517.0,4706943680.0,5295.29,2019-03-05,45,-9.890000000000327
2,5267.0,2019-06-21,2,2019-03-05,IC1906.CCFX,5112.4,5272.2,5110.4,8642.0,8971903640.0,5295.29,2019-03-05,108,-28.289999999999964
1,5238.4,2019-09-20,3,2019-03-05,IC1909.CCFX,5087.0,5248.0,5083.2,2398.0,2476904160.0,5295.29,2019-03-05,199,-56.89000000000033
0,5400.0,2019-03-15,0,2019-03-06,IC1903.CCFX,5317.0,5414.0,5241.2,61347.0,65313393760.0,5390.03,2019-03-06,9,9.970000000000255
3,5394.6,2019-04-19,1,2019-03-06,IC1904.CCFX,5316.4,5407.8,5238.2,6142.0,6530237760.0,5390.03,2019-03-06,44,4.5700000000006185
2,5372.4,2019-06-21,2,2019-03-06,IC1906.CCFX,5300.0,5389.0,5216.8,10491.0,11114217240.0,5390.03,2019-03-06,107,-17.63000000000011
1,5335.0,2019-09-20,3,2019-03-06,IC1909.CCFX,5264.0,5350.0,5190.6,2150.0,2259944240.0,5390.03,2019-03-06,198,-55.029999999999745
0,5442.4,2019-03-15,0,2019-03-07,IC1903.CCFX,5387.8,5533.4,5353.0,63021.0,68329360640.0,5458.62,2019-03-07,8,-16.220000000000255
3,5431.0,2019-04-19,1,2019-03-07,IC1904.CCFX,5394.8,5526.2,5352.0,6308.0,6832576760.0,5458.62,2019-03-07,43,-27.61999999999989
2,5405.0,2019-06-21,2,2019-03-07,IC1906.CCFX,5367.8,5492.2,5330.0,11929.0,12861289640.0,5458.62,2019-03-07,106,-53.61999999999989
1,5367.0,2019-09-20,3,2019-03-07,IC1909.CCFX,5325.0,5468.6,5291.8,2478.0,2655220560.0,5458.62,2019-03-07,197,-91.61999999999989
0,5296.4,2019-03-15,0,2019-03-08,IC1903.CCFX,5318.0,5471.6,5258.0,76037.0,81627993840.0,5245.7,2019-03-08,7,50.69999999999982
3,5274.2,2019-04-19,1,2019-03-08,IC1904.CCFX,5326.4,5465.0,5258.8,10008.0,10722564040.0,5245.7,2019-03-08,42,28.5
2,5271.6,2019-06-21,2,2019-03-08,IC1906.CCFX,5300.0,5449.6,5230.4,14553.0,15533728800.0,5245.7,2019-03-08,105,25.900000000000546
1,5250.0,2019-09-20,3,2019-03-08,IC1909.CCFX,5241.2,5420.2,5176.0,3292.0,3494542560.0,5245.7,2019-03-08,196,4.300000000000182
0,5448.8,2019-03-15,0,2019-03-11,IC1903.CCFX,5331.4,5463.6,5291.4,59247.0,63734238480.0,5456.38,2019-03-11,4,-7.579999999999927
3,5448.0,2019-04-19,1,2019-03-11,IC1904.CCFX,5320.0,5455.0,5289.2,11562.0,12436158680.0,5456.38,2019-03-11,39,-8.38000000000011
2,5423.2,2019-06-21,2,2019-03-11,IC1906.CCFX,5309.0,5436.0,5273.4,11170.0,11966554240.0,5456.38,2019-03-11,102,-33.18000000000029
1,5387.8,2019-09-20,3,2019-03-11,IC1909.CCFX,5265.8,5401.0,5250.0,2371.0,2528525840.0,5456.38,2019-03-11,193,-68.57999999999993
0,5546.2,2019-03-15,0,2019-03-12,IC1903.CCFX,5491.2,5598.6,5461.2,61910.0,68470018640.0,5551.0,2019-03-12,3,-4.800000000000182
3,5538.2,2019-04-19,1,2019-03-12,IC1904.CCFX,5500.0,5593.0,5460.0,17906.0,19791850800.0,5551.0,2019-03-12,38,-12.800000000000182
2,5512.2,2019-06-21,2,2019-03-12,IC1906.CCFX,5480.0,5571.0,5430.0,13789.0,15178512720.0,5551.0,2019-03-12,101,-38.80000000000018
1,5478.4,2019-09-20,3,2019-03-12,IC1909.CCFX,5417.8,5534.4,5390.0,2458.0,2688784000.0,5551.0,2019-03-12,192,-72.60000000000036
0,5403.6,2019-03-15,0,2019-03-13,IC1903.CCFX,5544.0,5546.0,5362.0,62861.0,68815763920.0,5424.86,2019-03-13,2,-21.25999999999931
3,5390.4,2019-04-19,1,2019-03-13,IC1904.CCFX,5533.8,5539.8,5343.0,28480.0,31091898520.0,5424.86,2019-03-13,37,-34.460000000000036
2,5358.0,2019-06-21,2,2019-03-13,IC1906.CCFX,5519.0,5519.0,5310.0,15172.0,16490607320.0,5424.86,2019-03-13,100,-66.85999999999967
1,5324.0,2019-09-20,3,2019-03-13,IC1909.CCFX,5481.4,5481.4,5286.0,2414.0,2602150840.0,5424.86,2019-03-13,191,-100.85999999999967
0,5289.6,2019-03-15,0,2019-03-14,IC1903.CCFX,5392.4,5416.0,5250.6,40109.0,42713918160.0,5298.5,2019-03-14,1,-8.899999999999636
3,5277.0,2019-04-19,1,2019-03-14,IC1904.CCFX,5371.0,5400.0,5238.4,39861.0,42265215560.0,5298.5,2019-03-14,36,-21.5
2,5250.4,2019-06-21,2,2019-03-14,IC1906.CCFX,5330.6,5367.4,5210.2,12357.0,13042614960.0,5298.5,2019-03-14,99,-48.100000000000364
1,5217.0,2019-09-20,3,2019-03-14,IC1909.CCFX,5304.0,5329.4,5174.8,3048.0,3185818200.0,5298.5,2019-03-14,190,-81.5
0,5351.2,2019-03-15,0,2019-03-15,IC1903.CCFX,5312.6,5433.2,5312.6,17625.0,18901861200.0,5359.01,2019-03-15,0,-7.8100000000004
3,5330.6,2019-04-19,1,2019-03-15,IC1904.CCFX,5315.2,5425.6,5273.0,64106.0,68462637400.0,5359.01,2019-03-15,35,-28.409999999999854
2,5307.2,2019-06-21,2,2019-03-15,IC1906.CCFX,5287.4,5396.0,5251.6,15248.0,16201043760.0,5359.01,2019-03-15,98,-51.8100000000004
1,5256.0,2019-09-20,3,2019-03-15,IC1909.CCFX,5247.0,5350.0,5212.6,2683.0,2827337480.0,5359.01,2019-03-15,189,-103.01000000000022
3,5513.8,2019-04-19,0,2019-03-18,IC1904.CCFX,5361.6,5515.2,5303.8,59618.0,64395633480.0,5501.18,2019-03-18,32,12.61999999999989
0,5491.2,2019-05-17,1,2019-03-18,IC1905.CCFX,5343.0,5499.2,5293.6,458.0,494148880.0,5501.18,2019-03-18,60,-9.980000000000473
2,5482.6,2019-06-21,2,2019-03-18,IC1906.CCFX,5323.8,5485.0,5277.6,12120.0,13028146080.0,5501.18,2019-03-18,95,-18.579999999999927
1,5425.0,2019-09-20,3,2019-03-18,IC1909.CCFX,5273.6,5431.0,5239.0,2290.0,2442240640.0,5501.18,2019-03-18,186,-76.18000000000029
3,5487.4,2019-04-19,0,2019-03-19,IC1904.CCFX,5498.2,5537.0,5455.0,52490.0,57679718960.0,5522.18,2019-03-19,31,-34.780000000000655
